,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF
717,2178,60,RL,96.0,11690,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,1764,1764.0,0.0,2.5,2.5,3,1,Gd,7.0,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,TA,TA,Y,120,29,29,0,No Pool,No Fence,None,0,6,2008,WD,Normal,9,8,3366.0,2614.0
718,2179,120,RM,0.0,4426,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,848,1510.0,1.0,1.0,2.0,1,1,Gd,4.0,3,Typ,0,No Fireplace,Attchd,2004.0,RFn,2.0,TA,TA,Y,140,0,0,0,No Pool,No Fence,None,0,2,2008,WD,Normal,4,4,2321.0,1696.0
719,2180,90,RM,83.0,10126,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Duplx,SFoyer,6,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593.0,LwQ,83.0,1838.0,GasA,Ex,Y,SBrkr,1838,0,1838,3593.0,2.0,2.0,4.0,2,2,TA,8.0,8,Typ,0,No Fireplace,Attchd,1998.0,Unf,3.0,TA,TA,Y,160,67,67,0,No Pool,No Fence,None,0,7,2008,WD,Abnorml,11,10,4397.0,3676.0
720,2181,20,RL,75.0,9750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,1421.0,1445.0,GasA,Ex,Y,SBrkr,1445,0,1445,1469.0,0.0,2.0,2.0,3,1,Gd,6.0,6,Typ,0,No Fireplace,Attchd,2004.0,Unf,2.0,TA,TA,Y,0,35,35,0,No Pool,No Fence,None,0,6,2008,WD,Normal,4,4,3410.0,2890.0
721,2182,20,RL,85.0,11058,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,1508.0,1564.0,GasA,Ex,Y,SBrkr,1564,0,1564,1620.0,0.0,2.0,2.0,3,1,Gd,6.0,6,Typ,0,No Fireplace,Attchd,2007.0,RFn,3.0,TA,TA,Y,0,24,24,0,No Pool,No Fence,None,0,2,2008,WD,Normal,1,1,4154.0,3128.0
722,2183,20,RL,74.0,9627,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,1327.0,1351.0,GasA,Ex,Y,SBrkr,1361,0,1361,1385.0,0.0,2.0,2.0,3,1,Gd,6.0,6,Typ,0,No Fireplace,Attchd,2007.0,RFn,2.0,TA,TA,Y,0,50,50,0,No Pool,No Fence,None,0,6,2008,WD,Normal,1,1,3322.0,2712.0
723,2184,20,RL,75.0,9825,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,483.0,1092.0,GasA,TA,Y,SBrkr,1092,0,1092,1701.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Attchd,1966.0,Unf,1.0,TA,TA,Y,259,0,161,0,No Pool,MnPrv,None,0,4,2008,COD,Abnorml,42,42,2448.0,2184.0
724,2185,85,RL,64.0,12102,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,456.0,GasA,Ex,Y,SBrkr,1033,0,1033,1489.0,0.0,1.0,1.5,3,1,TA,6.0,6,Typ,0,No Fireplace,BuiltIn,1976.0,RFn,2.0,Fa,TA,Y,224,0,0,0,No Pool,No Fence,None,0,4,2008,WD,Family,32,32,2215.0,1489.0
725,2186,20,RL,65.0,6500,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,No Basement,No,BLQ,1033.0,Unf,94.0,1127.0,GasA,TA,Y,SBrkr,1127,0,1127,2160.0,0.0,1.5,2.0,3,1,TA,7.0,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,TA,TA,Y,0,0,138,0,No Pool,No Fence,None,0,5,2008,WD,Normal,32,32,2818.0,2254.0
726,2187,80,RL,0.0,9638,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,541.0,1029.0,GasA,TA,Y,SBrkr,1117,0,1117,1605.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,1,Fa,Attchd,1977.0,RFn,2.0,TA,TA,Y,292,0,0,0,No Pool,No Fence,None,0,11,2008,WD,Normal,31,31,2688.0,2146.0
727,2188,60,RL,72.0,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,396.0,684.0,GasA,TA,Y,SBrkr,684,714,1398,1686.0,0.0,1.5,1.5,3,1,TA,6.0,6,Typ,1,TA,Attchd,1976.0,Fin,2.0,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,2,2008,WD,Normal,32,7,2522.0,2082.0
728,2189,20,RL,123.0,47007,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,GasA,TA,Y,SBrkr,3820,0,3820,3820.0,0.0,3.5,3.5,5,1,Ex,10.0,11,Typ,2,Gd,Attchd,1959.0,Unf,2.0,TA,TA,Y,0,372,372,0,No Pool,No Fence,None,0,7,2008,WD,Normal,49,12,4444.0,3820.0
729,2190,90,RL,65.0,6012,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplx,1Story,4,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,GasA,TA,N,SBrkr,1152,0,1152,1152.0,0.0,2.0,2.0,2,2,TA,6.0,6,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,N,0,0,0,0,No Pool,No Fence,None,0,6,2008,WD,AdjLand,53,53,1152.0,1152.0
730,2191,90,RL,74.0,6845,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplx,1Story,4,1955,1955,Gable,CompShg,WdShing,Wd Sdng,BrkCmn,58.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,GasA,TA,N,FuseF,1152,0,1152,1152.0,0.0,2.0,2.0,2,2,TA,6.0,6,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,N,0,0,0,0,No Pool,No Fence,None,0,7,2008,WD,Normal,53,53,1210.0,1152.0
731,2192,190,RL,56.0,6931,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2FmCon,1Story,4,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,784.0,GasA,TA,N,FuseP,784,0,784,1568.0,1.0,1.0,2.0,2,1,TA,5.0,4,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,Y,112,0,0,0,No Pool,No Fence,None,0,5,2008,WD,Normal,53,53,1568.0,1568.0
732,2193,50,RL,60.0,12180,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,585.0,585.0,GasA,Gd,Y,FuseF,585,468,1053,1053.0,0.0,1.5,1.5,2,1,Ex,5.0,5,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,N,42,0,0,0,No Pool,No Fence,None,0,1,2008,WD,Family,70,1,1638.0,1638.0
733,2194,50,RL,57.0,8050,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,GasA,Gd,Y,SBrkr,929,208,1137,1137.0,0.0,1.5,1.5,4,1,TA,7.0,8,Min1,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,Y,0,0,0,0,No Pool,No Fence,None,0,4,2008,WD,Normal,61,15,1137.0,1137.0
734,2195,20,RL,68.0,9520,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,767.0,Unf,144.0,911.0,GasA,TA,Y,SBrkr,930,0,930,1697.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,0,No Fireplace,Attchd,1953.0,RFn,1.0,TA,TA,Y,134,0,0,0,No Pool,MnPrv,Gar2,3000,5,2008,WD,Normal,55,55,2242.0,1841.0
735,2196,80,RL,62.0,7692,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,416.0,416.0,GasA,Gd,Y,FuseA,1204,0,1204,1204.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Basment,1954.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,11,2008,WD,Abnorml,54,54,1932.0,1620.0
736,2197,30,RL,67.0,5142,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,224.0,Unf,725.0,949.0,GasA,TA,Y,SBrkr,949,343,1292,1516.0,0.0,1.5,1.5,3,1,Gd,6.0,6,Typ,0,No Fireplace,Detchd,1923.0,Unf,1.0,TA,TA,N,0,0,183,0,No Pool,No Fence,None,0,6,2008,WD,Normal,85,0,2446.0,2241.0
737,2198,30,RL,60.0,7290,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,1921,1950,Gable,CompShg,WdShing,Wd Sdng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,1424,1424.0,0.0,2.0,2.0,2,1,TA,5.0,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,TA,TA,Y,0,0,90,0,No Pool,No Fence,None,0,4,2008,WD,Normal,87,58,3138.0,2652.0
738,2199,90,RL,64.0,7804,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplx,2.5Unf,6,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,281.0,Rec,0.0,960.0,GasA,Ex,Y,SBrkr,960,960,1920,2880.0,2.0,3.0,5.0,4,2,TA,12.0,10,Typ,2,Gd,Detchd,1930.0,Unf,2.0,TA,TA,Y,248,0,121,0,No Pool,No Fence,None,0,7,2008,WD,Abnorml,78,58,3360.0,2880.0
739,2200,70,RL,66.0,8969,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,265.0,644.0,GasA,Ex,Y,SBrkr,672,644,1316,1695.0,1.0,1.0,2.0,2,1,TA,5.0,6,Typ,1,Gd,Detchd,2001.0,Unf,1.0,TA,TA,P,0,0,192,0,No Pool,MnPrv,None,0,7,2008,WD,Normal,82,58,2329.0,1960.0
740,2201,50,RL,63.0,15564,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,1264,1264.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Detchd,1994.0,Unf,2.0,TA,TA,Y,424,0,0,0,No Pool,No Fence,Shed,400,1,2008,WD,Normal,94,13,2340.0,1940.0
741,2202,70,RL,54.0,7609,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,406.0,Unf,392.0,798.0,GasA,Ex,Y,SBrkr,798,714,1512,1918.0,1.0,2.0,3.0,3,1,Gd,7.0,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,TA,TA,P,85,16,57,0,No Pool,GdPrv,None,0,6,2008,WD,Normal,83,11,2490.0,2310.0
742,2203,70,RL,0.0,9650,Pave,No Alley Access,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,784.0,784.0,GasA,TA,Y,SBrkr,819,784,1603,1603.0,0.0,1.0,1.0,4,1,TA,6.0,7,Typ,1,Gd,Attchd,1980.0,Unf,2.0,TA,TA,Y,0,217,217,0,No Pool,No Fence,None,0,6,2008,WD,Normal,85,58,2986.0,2387.0
743,2204,50,RL,0.0,11700,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,1937,1995,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,336.0,942.0,GasA,Ex,Y,SBrkr,1265,673,1938,2544.0,0.0,2.0,2.0,4,1,Gd,7.0,7,Min2,1,Gd,Detchd,1937.0,Unf,1.0,TA,TA,Y,0,40,40,0,No Pool,No Fence,None,0,7,2008,WD,Normal,71,13,3120.0,2880.0
744,2205,50,RL,0.0,9260,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,884.0,884.0,GasA,TA,Y,FuseF,932,442,1374,1374.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Detchd,1938.0,Unf,1.0,TA,TA,Y,64,0,100,0,No Pool,No Fence,None,0,3,2008,WD,Normal,70,58,2483.0,2258.0
745,2206,20,RL,79.0,7801,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,TA,Fa,PConc,TA,TA,No,Rec,500.0,Unf,591.0,1091.0,GasA,Fa,N,FuseA,1091,0,1091,1591.0,0.0,1.0,1.5,2,1,TA,5.0,5,Typ,1,TA,Attchd,1951.0,Fin,1.0,TA,TA,Y,66,105,326,0,No Pool,MnPrv,None,0,5,2008,WD,Normal,57,57,2614.0,2182.0
746,2207,70,RL,100.0,9670,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,398.0,608.0,GasA,TA,Y,SBrkr,983,890,1873,2083.0,0.0,1.5,1.5,4,1,TA,7.0,9,Typ,2,Gd,Detchd,1935.0,Fin,2.0,Fa,TA,Y,0,0,207,0,No Pool,No Fence,None,0,6,2008,WD,Alloca,73,58,3307.0,2481.0
747,2208,50,RL,70.0,12392,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,397.0,832.0,GasA,Ex,Y,SBrkr,1218,943,2161,2596.0,1.0,2.5,3.5,3,1,Gd,8.0,8,Typ,2,TA,Attchd,1994.0,Fin,2.0,TA,TA,Y,0,96,96,0,No Pool,No Fence,None,0,4,2008,WD,Normal,58,8,3499.0,2993.0
748,2209,20,RL,56.0,26073,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,1116.0,Unf,782.0,1898.0,GasA,Ex,Y,FuseA,1898,0,1898,3014.0,0.0,2.5,2.5,3,1,TA,7.0,7,Typ,2,TA,Attchd,1956.0,Unf,2.0,TA,TA,Y,0,51,275,0,No Pool,MnPrv,None,0,4,2008,WD,Normal,52,52,4280.0,3796.0
749,2210,160,RM,24.0,1879,Pave,No Alley Access,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,TwnhsI,2Story,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,366.0,Unf,150.0,516.0,GasA,TA,Y,SBrkr,516,516,1032,1398.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,TA,TA,Y,213,0,0,0,No Pool,GdPrv,None,0,12,2008,WD,Normal,28,28,2010.0,1548.0
750,2211,30,RM,50.0,7000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,299.0,GLQ,555.0,894.0,GasA,TA,Y,SBrkr,919,0,919,1258.0,1.0,1.0,2.0,2,1,TA,5.0,5,Typ,0,No Fireplace,Detchd,1926.0,Unf,1.0,TA,TA,P,0,0,116,0,No Pool,MnPrv,None,0,7,2008,WD,Normal,82,10,2008.0,1813.0
751,2212,50,RM,60.0,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,720.0,720.0,GasA,Gd,Y,SBrkr,760,330,1090,1090.0,0.0,1.0,1.0,3,1,TA,5.0,5,Typ,0,No Fireplace,Detchd,1940.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,7,2008,WD,Normal,68,2,2050.0,1810.0
752,2213,50,RM,58.0,8155,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,780.0,780.0,GasA,Gd,Y,FuseA,780,420,1200,1200.0,0.0,1.0,1.0,4,1,TA,6.0,7,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,Y,0,0,96,0,No Pool,No Fence,None,0,7,2008,WD,Normal,78,58,1980.0,1980.0
753,2214,80,RM,75.0,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,367.0,624.0,GasA,Ex,Y,SBrkr,1092,564,1656,1913.0,0.0,1.5,1.5,3,1,TA,6.0,7,Mod,1,Po,Attchd,1967.0,Unf,1.0,TA,TA,Y,0,180,280,0,No Pool,MnPrv,None,0,7,2008,WD,Normal,41,41,2568.0,2280.0
754,2215,30,RM,60.0,7392,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,520.0,520.0,GasA,TA,Y,FuseA,912,0,912,912.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,0,No Fireplace,Detchd,1934.0,RFn,1.0,TA,TA,Y,0,90,90,0,No Pool,No Fence,None,0,5,2008,WD,Normal,78,13,1792.0,1432.0
755,2216,50,RM,75.0,9000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,1958,1958,Gable,CompShg,WdShing,Wd Sdng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,821.0,1151.0,GasA,Gd,Y,FuseA,1151,804,1955,2285.0,0.0,2.0,2.0,4,1,TA,7.0,7,Typ,0,No Fireplace,Attchd,1958.0,Fin,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,1,2008,WD,Normal,50,50,3624.0,3106.0
756,2217,20,RL,80.0,14584,Pave,No Alley Access,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1,1952,1952,Gable,CompShg,AsbShng,VinylSd,None,0.0,Fa,Po,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,Wall,Po,N,FuseA,733,0,733,733.0,0.0,1.0,1.0,2,1,Fa,4.0,4,Sal,0,No Fireplace,Attchd,1952.0,Unf,2.0,Fa,Po,N,0,0,0,0,No Pool,No Fence,None,0,2,2008,WD,Abnorml,56,56,1220.0,733.0
757,2218,70,C,60.0,5280,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,No Basement,Fa,No,Unf,0.0,Unf,173.0,173.0,GasA,Ex,N,SBrkr,825,536,1361,1361.0,0.0,1.0,1.0,2,1,TA,4.0,6,Typ,0,No Fireplace,Detchd,1895.0,Unf,1.0,Fa,TA,Y,0,123,123,0,No Pool,No Fence,None,0,7,2008,WD,Normal,113,58,1719.0,1534.0
758,2219,50,C,52.0,5150,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,No Basement,TA,No,Unf,0.0,Unf,356.0,356.0,GasA,TA,N,FuseA,671,378,1049,1049.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,0,No Fireplace,Detchd,1910.0,Unf,1.0,Po,Fa,N,0,0,0,0,No Pool,No Fence,None,0,5,2008,WD,Normal,98,8,1600.0,1405.0
759,2220,70,C,60.0,9000,Grvl,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,0.0,Unf,592.0,592.0,GasA,Ex,Y,SBrkr,432,432,864,864.0,0.0,1.5,1.5,3,1,Fa,6.0,5,Min2,0,No Fireplace,Detchd,1920.0,Unf,1.0,Fa,Fa,N,0,30,190,0,No Pool,No Fence,None,0,6,2008,WD,Normal,88,58,1672.0,1456.0
760,2221,120,RM,44.0,3843,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,2007,2008,Hip,CompShg,CemntBd,CemntBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,120.0,1596.0,GasA,Ex,Y,SBrkr,1648,0,1648,3124.0,1.0,2.0,3.5,2,1,Ex,7.0,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,TA,TA,Y,162,53,206,0,No Pool,No Fence,None,0,8,2008,New,Partial,1,0,3955.0,3244.0
761,2222,120,RM,44.0,3811,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,2004,2005,Hip,CompShg,CemntBd,CemntBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,1646,3120.0,1.0,2.0,3.5,2,1,Ex,7.0,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,TA,TA,Y,128,53,208,0,No Pool,No Fence,None,0,7,2008,WD,Normal,4,3,3896.0,3240.0
