Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF,SalePrice
624,160,FV,0,2117,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,336,756,GasA,Ex,Y,SBrkr,756,756,1512,1932,0,2.5,2.5,2,1,Gd,6,4,Typ,1,TA,Detchd,2000,Unf,2,TA,TA,Y,0,32,32,0,No Pool,No Fence,None,0,6,2007,WD,Normal,7,7,3221,2268,168500
625,60,RL,80,10400,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,485,732,GasA,Gd,Y,SBrkr,1012,778,1790,2037,1,2,3,4,1,TA,9,8,Min2,1,TA,Attchd,1972,RFn,2,TA,TA,Y,148,0,147,0,No Pool,No Fence,None,0,11,2006,WD,Normal,34,34,3294,2522,165150
626,20,RL,87,10000,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1116,1116,GasA,TA,Y,SBrkr,1116,0,1116,1116,0,1.5,1.5,3,1,TA,6,5,Typ,0,No Fireplace,Attchd,1962,Unf,2,TA,TA,Y,0,0,385,0,No Pool,No Fence,None,0,2,2010,WD,Normal,48,48,2933,2232,160000
627,20,RL,0,12342,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,978,978,GasA,TA,Y,SBrkr,1422,0,1422,1422,0,1,1,3,1,TA,5,6,Min1,1,TA,Attchd,1960,RFn,1,TA,TA,Y,0,0,36,0,No Pool,GdWo,Shed,600,8,2007,WD,Normal,47,29,2686,2400,139900
628,80,RL,80,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164,TA,TA,CBlock,TA,TA,Av,BLQ,674,LwQ,350,1156,GasA,Ex,Y,SBrkr,1520,0,1520,2326,1,1,2,3,1,TA,6,7,Typ,2,Gd,Basment,1955,RFn,1,TA,TA,Y,0,0,189,0,No Pool,No Fence,None,0,3,2010,WD,Normal,55,38,3204,2676,153000
629,60,RL,70,11606,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Sev,Names,Norm,Norm,1Fam,2Story,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,390,1040,GasA,TA,Y,SBrkr,1040,1040,2080,2730,0,2,2.5,5,1,Fa,10,9,Typ,2,TA,Attchd,1969,Unf,2,TA,TA,Y,335,0,0,0,No Pool,No Fence,None,0,9,2007,WD,Family,38,38,3816,3120,135000
630,80,RL,82,9020,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,SLvl,6,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,288,1248,GasA,TA,Y,SBrkr,1350,0,1350,2310,1,1.5,2.5,3,1,TA,7,6,Typ,0,No Fireplace,Attchd,1964,RFn,2,TA,TA,Y,176,0,0,0,No Pool,GdPrv,None,0,6,2008,WD,Normal,44,44,3377,2598,168500
631,70,RM,50,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,636,636,GasA,TA,Y,FuseA,1089,661,1750,1750,0,1,1,3,1,Ex,5,8,Typ,0,No Fireplace,Detchd,1937,Unf,1,Fa,Po,N,0,0,293,0,No Pool,MnPrv,None,0,6,2006,WD,Abnorml,126,15,2626,2386,124000
632,120,RL,34,4590,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,1530,1554,GasA,Ex,Y,SBrkr,1554,0,1554,1578,0,2,2,2,1,Gd,5,6,Typ,1,Gd,Attchd,2006,RFn,2,TA,TA,Y,156,73,73,0,No Pool,No Fence,None,0,8,2007,WD,Normal,1,1,3843,3108,209500
633,20,RL,85,11900,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209,TA,Gd,CBlock,TA,TA,No,ALQ,822,Unf,564,1386,GasA,TA,Y,SBrkr,1411,0,1411,2233,0,2,2,3,1,TA,6,6,Typ,1,TA,Attchd,1977,Fin,2,TA,TA,Y,192,0,0,0,No Pool,No Fence,None,0,4,2009,WD,Family,32,32,3550,2797,82500
634,20,RL,80,9250,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,480,LwQ,108,1056,GasA,TA,Y,SBrkr,1056,0,1056,2004,0,1,1.5,3,1,TA,6,6,Typ,0,No Fireplace,Attchd,1954,Unf,1,TA,TA,Y,390,0,0,0,No Pool,No Fence,None,0,7,2007,WD,Normal,53,2,2372,2112,139400
635,90,RL,64,6979,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplx,SFoyer,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,1056,Unf,0,1056,GasA,Gd,Y,SBrkr,1056,0,1056,2112,2,0,2,0,2,TA,4,4,Typ,0,No Fireplace,Detchd,1980,Unf,2,TA,TA,Y,264,56,56,0,No Pool,GdPrv,Shed,600,6,2010,WD,Normal,30,30,2688,2112,144000
636,190,RH,60,10896,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2FmCon,2.5Fin,6,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,Fa,No,LwQ,256,Unf,1184,1440,GasA,Ex,Y,FuseA,1440,1440,2365,3651,0,2,2,8,2,Fa,12,14,Typ,0,No Fireplace,No Garage,2022,No Garage,0,No Garage,No Garage,N,0,110,110,0,No Pool,No Fence,None,0,3,2007,WD,Abnorml,93,12,4835,4835,200000
637,30,RM,51,6120,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,264,264,Grav,Fa,N,FuseA,800,0,800,800,0,1,1,1,1,Fa,3,4,Maj1,1,Po,No Garage,2022,No Garage,0,No Garage,No Garage,N,0,0,0,0,No Pool,No Fence,None,0,1,2009,ConLw,Normal,73,59,1064,1064,60000
638,190,RM,50,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2FmCon,1.5Fin,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,811,811,GasA,TA,Y,FuseA,811,576,1387,1387,0,2,2,3,2,Gd,7,7,Typ,0,No Fireplace,BuiltIn,1954,Unf,1,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,11,2009,WD,Normal,55,55,2454,2198,93000
639,30,RL,67,8777,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,796,796,GasA,Gd,Y,FuseA,796,0,796,796,0,1,1,2,1,TA,4,4,Typ,0,No Fireplace,No Garage,2022,No Garage,0,No Garage,No Garage,P,328,0,164,0,No Pool,MnPrv,None,0,5,2008,WD,Normal,98,58,1592,1592,85000
640,120,RL,53,3982,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,366,1520,GasA,Ex,Y,SBrkr,1567,0,1567,2721,1,2,3,1,1,Ex,5,7,Typ,1,Gd,Attchd,2006,Fin,3,TA,TA,Y,312,0,0,0,No Pool,No Fence,None,0,10,2006,New,Partial,0,0,3735,3087,264561
641,120,RL,62,12677,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,300,1518,GasA,Ex,Y,SBrkr,1518,0,1518,2736,0,1.5,1.5,1,1,Ex,4,6,Typ,1,Gd,Attchd,2003,RFn,2,TA,TA,Y,185,140,140,0,No Pool,No Fence,None,0,4,2008,WD,Normal,5,4,4096,3036,274000
642,60,FV,0,7050,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,738,Unf,319,1057,GasA,Ex,Y,SBrkr,1057,872,1929,2667,1,2.5,3.5,3,1,Gd,8,7,Typ,1,TA,Attchd,2001,Fin,2,TA,TA,Y,0,235,235,0,No Pool,No Fence,None,0,5,2007,WD,Normal,6,6,3636,2986,226000
643,80,RL,75,13860,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,8,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,542,1952,GasA,Gd,Y,SBrkr,2000,704,2704,4114,1,2.5,3.5,4,1,Ex,9,9,Typ,3,TA,Attchd,1972,Fin,2,TA,TA,Y,269,111,111,0,No Pool,MnPrv,None,0,7,2009,WD,Normal,37,14,5194,4656,345000
644,60,RL,80,10793,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263,TA,TA,CBlock,TA,TA,No,Rec,493,BLQ,0,780,GasA,Ex,Y,SBrkr,780,840,1620,2400,0,2.5,2.5,4,1,TA,8,7,Min1,0,No Fireplace,Attchd,1969,Fin,2,TA,TA,Y,208,0,0,0,No Pool,GdWo,None,0,4,2007,WD,Normal,38,38,3125,2400,152000
645,20,FV,85,9187,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,2009,2009,Gable,CompShg,CemntBd,CemntBd,Stone,162,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121,Unf,645,1766,GasA,Ex,Y,SBrkr,1766,0,1766,2887,1,2.5,3.5,2,1,Ex,7,7,Typ,1,Gd,Attchd,2009,Fin,3,TA,TA,Y,195,130,130,0,No Pool,No Fence,None,0,10,2009,New,Partial,0,0,4172,3532,370878
646,20,RL,0,10530,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,1971,1971,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,282,LwQ,664,981,GasA,TA,Y,SBrkr,981,0,981,1298,1,1.5,2.5,3,1,TA,7,5,Typ,0,No Fireplace,Detchd,1979,Unf,2,TA,TA,Y,0,312,352,0,No Pool,No Fence,None,0,3,2007,WD,Normal,36,36,2538,1962,143250
647,20,RL,60,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,GasA,Gd,Y,SBrkr,1048,0,1048,1048,0,1,1,3,1,TA,5,7,Min1,0,No Fireplace,Detchd,1950,Unf,2,TA,TA,Y,0,27,27,0,No Pool,No Fence,None,0,7,2008,WD,Normal,58,58,1468,1048,98300
648,20,RL,85,10452,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216,TA,TA,CBlock,TA,TA,Mn,Rec,500,Unf,594,1094,GasA,Ex,Y,SBrkr,1094,0,1094,1594,0,1,1,3,1,TA,5,5,Typ,2,Gd,Attchd,1953,RFn,2,TA,TA,Y,0,0,287,0,No Pool,No Fence,None,0,6,2008,WD,Normal,55,55,2899,2188,155000
649,60,RL,70,7700,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,PosN,Norm,1Fam,2Story,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,756,756,GasA,TA,Y,SBrkr,1051,788,1839,1839,0,1.5,1.5,4,1,TA,7,7,Typ,1,TA,Attchd,1966,Unf,2,TA,TA,Y,0,124,340,0,No Pool,No Fence,None,0,6,2010,WD,Normal,44,44,3388,2595,155000
650,180,RM,21,1936,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,SFoyer,4,1970,1970,Gable,CompShg,CemntBd,CemntBd,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,131,GLQ,0,630,GasA,Gd,Y,SBrkr,630,0,630,1260,1,1,2,1,1,TA,4,3,Typ,0,No Fireplace,No Garage,2022,No Garage,0,No Garage,No Garage,Y,0,0,0,0,No Pool,MnPrv,None,0,12,2007,WD,Normal,37,37,1260,1260,84500
651,60,FV,65,8125,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2007,2007,Gable,CompShg,CemntBd,CemntBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,813,813,GasA,Ex,Y,SBrkr,822,843,1665,1665,0,2.5,2.5,3,1,Gd,7,7,Typ,0,No Fireplace,Attchd,2007,RFn,2,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,5,2008,WD,Normal,1,1,3040,2478,205950
652,70,RL,60,9084,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,755,755,GasA,TA,Y,SBrkr,755,755,1510,1510,1,1,2,4,1,TA,7,7,Typ,1,Gd,Detchd,1940,Unf,1,Fa,Po,P,120,0,0,0,No Pool,MnPrv,None,0,10,2009,WD,Normal,69,59,2561,2265,108000
653,60,RL,70,8750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,880,880,GasA,Ex,Y,SBrkr,909,807,1716,1716,0,2.5,2.5,2,1,Gd,6,7,Typ,1,TA,Attchd,1996,RFn,2,TA,TA,Y,0,120,120,0,No Pool,No Fence,None,0,7,2009,WD,Normal,13,13,3108,2596,191000
654,50,RM,60,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1906,1995,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,756,756,GasA,Ex,Y,SBrkr,756,713,1469,1469,0,1,1,3,1,TA,5,7,Typ,0,No Fireplace,Detchd,1906,Unf,1,TA,TA,Y,57,0,239,0,No Pool,MnPrv,None,0,6,2008,WD,Normal,102,13,2441,2225,135000
655,20,RL,91,10437,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696,Unf,413,2109,GasA,Ex,Y,SBrkr,2113,0,2113,3809,1,2.5,3.5,2,1,Gd,7,7,Typ,1,TA,Attchd,1995,Fin,3,TA,TA,Y,236,46,46,0,No Pool,No Fence,None,0,8,2008,WD,Normal,13,13,5721,4222,350000
656,160,RM,21,1680,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,525,525,GasA,TA,Y,SBrkr,525,567,1092,1092,0,1.5,1.5,3,1,TA,6,6,Typ,0,No Fireplace,Detchd,1971,Unf,1,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,3,2010,WD,Family,39,39,2262,1617,88000
657,20,RL,72,10007,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,247,1053,GasA,Ex,Y,SBrkr,1053,0,1053,1859,1,1.5,2.5,3,1,Gd,7,5,Typ,0,No Fireplace,Attchd,1959,RFn,1,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,8,2008,WD,Normal,49,2,2472,2106,145500
658,70,RL,60,7200,Pave,No Alley Access,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,1931,2000,Gable,CompShg,Stucco,Wd Sdng,None,0,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,776,776,GasA,TA,Y,SBrkr,851,651,1502,1502,0,1.5,1.5,3,1,TA,6,6,Typ,1,Gd,Attchd,1931,RFn,1,TA,TA,P,0,0,112,0,No Pool,MnPrv,None,0,2,2008,WD,Normal,77,8,2548,2278,149000
659,50,RL,78,17503,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1.5Fin,6,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,912,912,GasA,TA,Y,SBrkr,912,546,1458,1458,0,1,1.5,3,1,TA,6,6,Typ,1,Gd,Attchd,1948,Unf,1,TA,TA,Y,192,0,0,0,No Pool,No Fence,None,0,1,2010,WD,Abnorml,62,60,2700,2370,97500
660,20,RL,75,9937,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,849,1486,GasA,Ex,Y,SBrkr,1486,0,1486,2123,1,1,2,3,1,TA,6,7,Typ,0,No Fireplace,Detchd,1968,Fin,2,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,3,2009,WD,Normal,45,10,3452,2972,167000
661,60,RL,0,12384,Pave,No Alley Access,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,233,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,793,793,GasA,TA,Y,SBrkr,1142,793,1935,1935,0,2.5,2.5,3,1,TA,7,7,Typ,1,TA,Attchd,1976,RFn,2,TA,TA,Y,0,113,365,0,No Pool,No Fence,None,0,11,2007,WD,Normal,31,31,3511,2728,197900
662,60,RL,52,46589,Pave,No Alley Access,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528,Gd,TA,PConc,Gd,Gd,No,GLQ,1361,Rec,88,1629,GasA,Ex,Y,SBrkr,1686,762,2448,3989,1,2.5,3.5,4,1,Gd,9,8,Typ,1,TA,Attchd,1994,RFn,3,TA,TA,Y,517,76,76,0,No Pool,No Fence,None,0,7,2009,WD,Normal,15,4,5316,4077,402000
663,20,RL,120,13560,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216,TA,TA,CBlock,Fa,Fa,No,Unf,0,Unf,1392,1392,GasA,Gd,Y,SBrkr,1392,0,1392,1392,1,1,2,2,1,TA,5,5,Maj2,2,TA,Attchd,1968,RFn,2,TA,TA,Y,0,0,240,0,No Pool,No Fence,None,0,7,2009,WD,Normal,41,41,3576,2784,110000
664,85,RL,90,10012,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,1972,1972,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,38,1138,GasA,TA,Y,SBrkr,1181,0,1181,2281,1,2,3,3,1,TA,7,6,Typ,0,No Fireplace,Detchd,1974,RFn,2,TA,TA,Y,0,0,180,0,No Pool,MnPrv,None,0,4,2008,WD,Normal,36,36,2907,2319,137500
665,20,RL,49,20896,Pave,No Alley Access,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721,Unf,356,2077,GasA,Ex,Y,SBrkr,2097,0,2097,3818,1,1.5,2.5,1,1,Ex,5,8,Typ,1,Ex,Attchd,2005,Fin,3,TA,TA,Y,192,267,267,0,No Pool,No Fence,None,0,1,2006,New,Partial,1,0,5308,4174,423000
666,60,RL,106,11194,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1406,1406,GasA,Ex,Y,SBrkr,1454,482,1936,1936,0,2.5,2.5,3,1,Gd,7,7,Typ,1,TA,Attchd,2000,RFn,2,TA,TA,Y,188,124,124,0,No Pool,No Fence,None,0,11,2006,WD,Normal,6,6,3886,3342,230500
667,60,RL,0,18450,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,2Story,6,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113,TA,Gd,CBlock,Gd,TA,No,LwQ,187,Rec,111,1021,GasA,TA,Y,SBrkr,1465,915,2380,3290,0,2.5,2.5,3,1,TA,7,7,Sev,1,Po,CarPort,1965,Unf,2,TA,TA,Y,0,265,265,0,No Pool,No Fence,None,0,8,2007,WD,Abnorml,42,28,4110,3401,129000
668,20,RL,65,8125,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,270,1408,GasA,Ex,Y,SBrkr,1679,0,1679,2817,1,2,3,3,1,Gd,7,7,Typ,1,Fa,Attchd,1994,RFn,2,TA,TA,Y,224,42,42,0,No Pool,No Fence,None,0,10,2008,WD,Normal,14,10,3920,3087,193500
669,20,RL,0,14175,Pave,No Alley Access,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,988,Unf,200,1188,GasA,Gd,Y,SBrkr,1437,0,1437,2425,1,1.5,2.5,3,1,TA,7,6,Min2,1,TA,Detchd,1999,Unf,2,TA,TA,Y,304,0,0,0,No Pool,No Fence,None,0,11,2006,WD,Normal,50,19,3201,2625,168000
670,30,RL,80,11600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,700,700,GasA,Ex,Y,SBrkr,1180,0,1180,1180,0,1,1,2,1,Fa,4,5,Typ,1,Gd,Detchd,1922,Unf,1,TA,Fa,Y,0,0,67,0,No Pool,No Fence,None,0,7,2006,WD,Normal,84,56,2132,1880,137500
671,60,RL,64,8633,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,545,738,GasA,Ex,Y,SBrkr,738,738,1476,1669,1,2.5,3.5,3,1,Gd,8,7,Typ,0,No Fireplace,Attchd,2005,Fin,2,TA,TA,Y,100,35,35,0,No Pool,No Fence,None,0,2,2009,WD,Normal,4,4,2754,2214,173500
672,70,RH,54,6629,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,551,Unf,121,672,GasA,TA,N,SBrkr,697,672,1369,1920,1,2,3,3,1,TA,7,6,Typ,0,No Fireplace,Detchd,1930,Unf,1,TA,TA,Y,147,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,84,59,2341,2041,103600
673,20,RL,0,11250,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Gd,TA,CBlock,Gd,TA,No,ALQ,767,Unf,441,1208,GasA,TA,Y,SBrkr,1208,0,1208,1975,1,1.5,2.5,3,1,TA,7,6,Typ,1,TA,Attchd,1977,RFn,2,TA,TA,Y,198,42,42,0,No Pool,No Fence,None,0,6,2006,WD,Normal,29,29,2962,2416,165000
